facility_id,canonical_name,lbl,lbl_full,aliases,parent_system,project_family,project_name,project_division,project_unit,project_subunit,project_path,ownership_class,owner_agency,operator_agency,facility_group,facility_type,network_role,display_rank,display_rank_source,display_rank_reason,status,length_mi,segment_count,geometry_confidence,decision_ids,facility_crosses_blm,facility_length_on_blm_mi,facility_min_blm_distance_mi,facility_blm_field_offices
CVY_2F8DAE48,Waterford Lower Main Canal,Waterford Lower Main Canal,Waterford Lower Main Canal,,,Local/regional public,Modesto Irrigation District,,,,,Local/regional public,,Modesto Irrigation District,Open conveyance,Canal,Mainline,local_supporting,automatic,Automatic standard/local rank.,unknown,3.688155170775293,1,medium,UNREVIEWED,FALSE,0,8.152444828921436,
CVY_2FC324C2,J Ditch,J Ditch,J Ditch,,,Unknown/unassigned,Unassigned,,,,,Unknown,,,Distribution/local,Ditch,Distribution,local_supporting,automatic,Automatic standard/local rank.,unknown,0.5564764117352712,2,medium,UNREVIEWED,FALSE,0,16.896164920762292,
CVY_30424E73,Santa Clara Tunnel,Santa Clara Tunnel,Santa Clara Tunnel,,,CVP,Central Valley Project,San Felipe Division,Santa Clara Conduit,,San Felipe Division > Santa Clara Conduit,Federal,,US Bureau of Reclamation; Federal,Closed conveyance,Tunnel,Unknown,medium,automatic,Automatic medium rank from mapped length or facility type.,unknown,2.9744125144185616,2,medium,UNREVIEWED,FALSE,0,2.832647286829764,
CVY_304A39C0,Kern Water Bank Canal,Main Canal,Kern Water Bank Canal,Main Canal,Kern Water Bank conveyance system,Local/regional public,Kern Water Bank conveyance system,,,,,Local/regional public,,Buena Vista Water Storage District,Open conveyance,Canal,Unknown,local_supporting,automatic,Automatic standard/local rank.,unknown,6.295594487799383,2,high,28,FALSE,0,2.9899097730594195,
CVY_30819352,KLAMATH R CANAL,KLAMATH R CANAL,KLAMATH R CANAL,,,Other Reclamation,Klamath Project,,,,,Federal,,US Bureau of Reclamation,Open conveyance,Canal,Unknown,medium,automatic,Automatic medium rank from mapped length or facility type.,unknown,20.440739896208456,4,medium,UNREVIEWED,FALSE,0,0.24244261240443643,
CVY_30B28CAF,Rubicon Tunnel,Rubicon Tunnel,Rubicon Tunnel,,,Unknown/unassigned,Unassigned,,,,,Unknown,SMUD,,Closed conveyance,Tunnel,Unknown,medium,automatic,Automatic medium rank from mapped length or facility type.,unknown,0.3507289335975687,1,medium,UNREVIEWED,FALSE,0,22.8188120927337,
CVY_30CEEF8A,San Diego Aqueducts,San Diego Aqueducts,San Diego Aqueducts,,,Local/regional public,San Diego County Water Authority aqueduct system,,,,,Local/regional public,,Local,Open conveyance,Aqueduct,Mainline,regional_major,reviewed_override,Additional mapped San Diego County aqueduct-system facility.,unknown,75.93022060004176,5,medium,UNREVIEWED,FALSE,0,0.4578994616080684,
CVY_3112BFCA,PG&E Lateral,PG&E Lateral,PG&E Lateral,,,Unknown/unassigned,Unassigned,,,,,Unknown,,,Distribution/local,Lateral,Distribution,medium,automatic,Automatic medium rank from mapped length or facility type.,unknown,14.037232423796825,1,medium,UNREVIEWED,FALSE,0,8.170954798067518,
CVY_3152E0CB,Auburn Ravine II Canal,Auburn Ravine II Canal,Auburn Ravine II Canal,,,Unknown/unassigned,Unassigned,,,,,Unknown,NID,,Open conveyance,Canal,Unknown,medium,automatic,Automatic medium rank from mapped length or facility type.,unknown,13.992603422835508,3,medium,UNREVIEWED,FALSE,0,2.9463839877827755,
CVY_316AF089,East Rim Ditch,East Rim Ditch,East Rim Ditch,,,Local/regional public,Henry Miller Water District,,,,,Local/regional public,,Henry Miller Water District,Distribution/local,Ditch,Distribution,local_supporting,automatic,Automatic standard/local rank.,unknown,3.9302264532745186,1,medium,UNREVIEWED,FALSE,0,1.0137496795607206,
CVY_321EACDF,Gates / Stine Canal,Gates / Stine Canal,Gates / Stine Canal,Gates Canal; Stine Canal Extension,Kern County Water Agency Improvement District 1 conveyance system,Local/regional public,Kern County Water Agency Improvement District 1 conveyance system,,,,,Local/regional public,,Kern Co Water Agency Improvement Dist 1,Open conveyance,Canal,Unknown,local_supporting,automatic,Automatic standard/local rank.,unknown,5.142663212196424,2,medium,34,FALSE,0,5.291093500842328,
CVY_322F022D,Main Drainage Levee Canal,Main Drainage Levee Canal,Main Drainage Levee Canal,,,Unknown/unassigned,Unassigned,,,,,Unknown,,,Drainage,Drain,Drainage,local_supporting,automatic,Automatic standard/local rank.,unknown,5.7497472934153055,1,medium,UNREVIEWED,FALSE,0,18.089710164819127,
CVY_323FB5B9,Newtown Canal,Newtown Canal,Newtown Canal,,,Unknown/unassigned,Unassigned,,,,,Unknown,NID,,Open conveyance,Canal,Unknown,medium,automatic,Automatic medium rank from mapped length or facility type.,unknown,17.127874346298732,2,medium,UNREVIEWED,FALSE,0,8.05482470006001e-4,
CVY_32AA7F1D,Casa Loma Canal,Casa Loma Canal,Casa Loma Canal,,San Diego County Water Authority conveyance system,Local/regional public,San Diego County Water Authority conveyance system,,,,,Local/regional public,,Local,Open conveyance,Canal,Unknown,local_supporting,automatic,Automatic standard/local rank.,unknown,4.9677817122910035,1,medium,A82,FALSE,0,1.8983598885174962,
CVY_33124B9C,Diversion to Colfax WTP,Diversion to Colfax WTP,Diversion to Colfax WTP,,,Unknown/unassigned,Unassigned,,,,,Unknown,PCWA,,Other/unknown,Unknown,Unknown,local_supporting,automatic,Automatic standard/local rank.,unknown,1.0552057647074147,1,medium,UNREVIEWED,FALSE,0,0.19158319186946843,
CVY_3346FF2E,Chappell  Ditch,Chappell Ditch,Chappell  Ditch,,,Unknown/unassigned,Unassigned,,,,,Unknown,,,Distribution/local,Ditch,Distribution,local_supporting,automatic,Automatic standard/local rank.,unknown,1.2850127645845293,3,medium,UNREVIEWED,FALSE,0,20.468203421792072,
CVY_336E7D4B,Rice Road Ditch,Rice Road Ditch,Rice Road Ditch,,,Unknown/unassigned,Unassigned,,,,,Unknown,,,Distribution/local,Ditch,Distribution,local_supporting,automatic,Automatic standard/local rank.,unknown,0.43902361016607583,1,medium,UNREVIEWED,FALSE,0,19.568681937985506,
CVY_33926656,PUMPING PLANT D TUNNEL,PUMPING PLANT D TUNNEL,PUMPING PLANT D TUNNEL,,,Other Reclamation,Reclamation project (unit unassigned),,,,,Federal,,US Bureau of Reclamation,Closed conveyance,Tunnel,Unknown,medium,automatic,Automatic medium rank from mapped length or facility type.,unknown,1.3361324901667146,1,medium,UNREVIEWED,FALSE,0,1.83827875545446,
CVY_34324778,West Drainage,West Drainage,West Drainage,,,Unknown/unassigned,Unassigned,,,,,Unknown,,,Drainage,Drain,Drainage,local_supporting,automatic,Automatic standard/local rank.,unknown,0.5421929765033473,1,medium,UNREVIEWED,FALSE,0,20.558746826260958,
CVY_346C39A1,Centerville Kingsburg Canal,Centerville Kingsburg Canal,Centerville Kingsburg Canal,,,Local/regional public,Fresno Irrigation District,,,,,Local/regional public,,Fresno Irrigation District,Open conveyance,Canal,Unknown,medium,automatic,Automatic medium rank from mapped length or facility type.,unknown,11.485114375124152,1,medium,UNREVIEWED,FALSE,0,6.347932983143727,
CVY_34936039,West Stanislaus Main Canal,West Stanislaus Main Canal,West Stanislaus Main Canal,,,Unknown/unassigned,Unassigned,,,,,Unknown,,,Open conveyance,Canal,Mainline,local_supporting,automatic,Automatic standard/local rank.,unknown,5.262540269667481,1,medium,UNREVIEWED,FALSE,0,12.636728686599945,
CVY_34DAF3F5,Bayou Way,Bayou Way,Bayou Way,,,Unknown/unassigned,Unassigned,,,,,Unknown,,,Other/unknown,Unknown,Unknown,local_supporting,automatic,Automatic standard/local rank.,unknown,2.752693868601905,4,medium,UNREVIEWED,FALSE,0,19.299846421764197,
CVY_34DFB137,KLAMATH A CANAL TUNNEL,KLAMATH A CANAL TUNNEL,KLAMATH A CANAL TUNNEL,,,Other Reclamation,Klamath Project,,,,,Federal,,US Bureau of Reclamation,Closed conveyance,Tunnel,Unknown,medium,automatic,Automatic medium rank from mapped length or facility type.,unknown,0.6233058720123735,1,medium,UNREVIEWED,FALSE,0,17.553965353741702,
CVY_34EFFC78,Rising River East,Rising River East,Rising River East,,,Unknown/unassigned,Unassigned,,,,,Unknown,,,Other/unknown,Unknown,Unknown,local_supporting,automatic,Automatic standard/local rank.,unknown,0.08900880166001614,1,medium,UNREVIEWED,FALSE,0,18.610338635350885,
CVY_350DAD95,Morrison Canal,Morrison Canal,Morrison Canal,,,Unknown/unassigned,Unassigned,,,,,Unknown,,,Open conveyance,Canal,Unknown,local_supporting,automatic,Automatic standard/local rank.,unknown,0.5247837429965359,1,medium,UNREVIEWED,FALSE,0,21.02351321326305,
CVY_354C9340,Spring Creek Penstocks,Spring Creek Penstocks,Spring Creek Penstocks,Spring Creek Power Conduit; Spring Creek Powerplant system,Central Valley Project – Trinity River Division,CVP,Central Valley Project,Trinity River Division,Spring Creek power conveyance system,,Trinity River Division > Spring Creek power conveyance system,Federal,,US Bureau of Reclamation,Power conveyance,Penstock,Power delivery,local_supporting,automatic,Automatic standard/local rank.,unknown,0.1868819377536574,1,high,17,FALSE,0,0.17601576529395704,
CVY_356E778D,Lohman Ridge Tunnel,Lohman Ridge Tunnel,Lohman Ridge Tunnel,,,Unknown/unassigned,Unassigned,,,,,Unknown,,,Closed conveyance,Tunnel,Unknown,medium,automatic,Automatic medium rank from mapped length or facility type.,unknown,3.703067374733294,1,medium,UNREVIEWED,FALSE,0,2.2943488691444065,
CVY_35BE4034,Upper Grass Valley Canal,Upper Grass Valley Canal,Upper Grass Valley Canal,,,Unknown/unassigned,Unassigned,,,,,Unknown,NID,,Open conveyance,Canal,Unknown,local_supporting,automatic,Automatic standard/local rank.,unknown,0.8945288033849061,1,medium,UNREVIEWED,TRUE,0.03337277853649185,0,
CVY_35F7F339,Santa Clara Conduit,Santa Clara Conduit,Santa Clara Conduit,,,CVP,Central Valley Project,San Felipe Division,Santa Clara Conduit,,San Felipe Division > Santa Clara Conduit,Federal,,US Bureau of Reclamation; Federal,Closed conveyance,Pipeline; Conduit,Unknown,medium,automatic,Automatic medium rank from mapped length or facility type.,unknown,34.86491181705313,3,medium,UNREVIEWED,FALSE,0,2.246042016029406,
CVY_362906D1,13a,13a,13a,,,Unknown/unassigned,Unassigned,,,,,Unknown,,,Other/unknown,Unknown,Unknown,local_supporting,automatic,Automatic standard/local rank.,unknown,1.6158655516715104,4,medium,UNREVIEWED,FALSE,0,16.910056260452933,
CVY_362906D3,13b,13b,13b,,,Unknown/unassigned,Unassigned,,,,,Unknown,,,Other/unknown,Unknown,Unknown,local_supporting,automatic,Automatic standard/local rank.,unknown,0.36035855797688116,2,medium,UNREVIEWED,FALSE,0,17.268406721470942,
CVY_364F15B3,Folsom South Canal,Folsom South Canal,Folsom South Canal,Auburn-Folsom South Canal,Central Valley Project – American River Division,CVP,Central Valley Project,American River Division,Folsom Unit,Folsom South Canal,American River Division > Folsom Unit > Folsom South Canal,Federal,,US Bureau of Reclamation; Federal,Open conveyance,Canal,Unknown,regional_major,reviewed_override,Major Central Valley Project American River Division facility.,unknown,53.35546287594535,2,medium,UNREVIEWED; 8,FALSE,0,0.013975900864191518,
CVY_369196E5,Stine Canal,Stine Canal,Stine Canal,,,Local/regional public,Kern Delta Water District,,,,,Local/regional public,,Kern Delta Water District,Open conveyance,Canal,Unknown,medium,automatic,Automatic medium rank from mapped length or facility type.,unknown,15.215257297747419,2,medium,UNREVIEWED,FALSE,0,5.842301907142983,
CVY_373042AF,Camp Far West Canal,Camp Far West Canal,Camp Far West Canal,,,Unknown/unassigned,Unassigned,,,,,Unknown,NID,,Open conveyance,Canal,Unknown,medium,automatic,Automatic medium rank from mapped length or facility type.,unknown,20.017527683689348,2,medium,UNREVIEWED,FALSE,0,1.6868913861189152,
CVY_3751439F,Oroville,Oroville,Oroville,,,SWP,State Water Project,Oroville Division,Oroville-Thermalito Complex,,Oroville Division > Oroville-Thermalito Complex,California state,,State Water Project,Other/unknown; Open conveyance,Unknown; Canal,Unknown,medium,automatic,Automatic medium rank from mapped length or facility type.,unknown,30.26859642994371,13,medium,UNREVIEWED,FALSE,0,0.005672519805811574,
CVY_375F2D7E,Horse Ditch,Horse Ditch,Horse Ditch,,,Unknown/unassigned,Unassigned,,,,,Unknown,,,Distribution/local,Ditch,Distribution,local_supporting,automatic,Automatic standard/local rank.,unknown,0.5390858052451509,1,medium,UNREVIEWED,FALSE,0,15.896325907694978,
CVY_37614472,DS Canal,DS Canal,DS Canal,,,Unknown/unassigned,Unassigned,,,,,Unknown,NID,,Open conveyance,Canal,Unknown,medium,automatic,Automatic medium rank from mapped length or facility type.,unknown,11.208747886346838,1,medium,UNREVIEWED,TRUE,0.27783645643211075,0,
CVY_37C1D784,"Sewd60"" Pipeline","Sewd60"" Pipeline","Sewd60"" Pipeline",,,Unknown/unassigned,Unassigned,,,,,Unknown,SEWD,,Closed conveyance,Pipeline,Unknown,local_supporting,automatic,Automatic standard/local rank.,unknown,5.872270254429153,1,medium,UNREVIEWED,FALSE,0,18.14172286536345,
CVY_383E2479,Pioneer Canal??,Pioneer Canal??,Pioneer Canal??,,,Unknown/unassigned,Unassigned,,,,,Unknown,,Rosedale-Rio Bravo Water Storage District,Open conveyance,Canal,Unknown,medium,automatic,Automatic medium rank from mapped length or facility type.,unknown,17.554021231454662,2,medium,UNREVIEWED,FALSE,0,5.532993811125897,
CVY_386EA939,Bouquet Pipeline,Bouquet Pipeline,Bouquet Pipeline,,,Unknown/unassigned,Unassigned,,,,,Local/regional public,,Local,Closed conveyance,Pipeline,Unknown,local_supporting,automatic,Automatic standard/local rank.,unknown,3.385177204936441,1,medium,UNREVIEWED,FALSE,0,5.2288748506238,
CVY_38B27ED1,East Side Irrigation Canal,East Side Irrigation Canal,East Side Irrigation Canal,,,Unknown/unassigned,Unassigned,,,,,Unknown,,San Luis Canal Co,Open conveyance,Canal,Unknown,medium,automatic,Automatic medium rank from mapped length or facility type.,unknown,21.68874149497799,1,medium,UNREVIEWED,FALSE,0,20.015645490141047,
CVY_38B2C597,Bastiao,Bastiao,Bastiao,,,Unknown/unassigned,Unassigned,,,,,Unknown,,,Other/unknown,Unknown,Unknown,local_supporting,automatic,Automatic standard/local rank.,unknown,0.33905536289066884,1,medium,UNREVIEWED,FALSE,0,21.560297005216167,
CVY_38B8BA24,KLAMATH A3 LATERAL,KLAMATH A3 LATERAL,KLAMATH A3 LATERAL,,,Other Reclamation,Klamath Project,,,,,Federal,,US Bureau of Reclamation,Distribution/local,Lateral,Distribution,local_supporting,automatic,Automatic standard/local rank.,unknown,6.754867387627465,1,medium,UNREVIEWED,FALSE,0,13.497015131109382,
CVY_38D5EEC4,Lower Miocene Canal,Lower Miocene Canal,Lower Miocene Canal,,,Unknown/unassigned,Unassigned,,,,,Unknown,,,Open conveyance,Canal,Unknown,local_supporting,automatic,Automatic standard/local rank.,unknown,9.731588163108686,1,medium,UNREVIEWED,FALSE,0,0.6726422663064411,
CVY_38E25FD5,Eastside Irrigation Pipeline,Eastside Irrigation Pipeline,Eastside Irrigation Pipeline,,,Unknown/unassigned,Unassigned,,,,,Unknown,,,Closed conveyance,Pipeline,Unknown,local_supporting,automatic,Automatic standard/local rank.,unknown,0.9520508322949501,1,medium,UNREVIEWED,FALSE,0,22.718767344454488,
CVY_39202792,Stinson Canal,Stinson Canal,Stinson Canal,,,Unknown/unassigned,Unassigned,,,,,Unknown,,Kings River Water Association,Open conveyance,Canal,Unknown,medium,automatic,Automatic medium rank from mapped length or facility type.,unknown,10.935174162449114,1,medium,UNREVIEWED,FALSE,0,16.219165479549712,
CVY_393D2478,Alta Main Canal,Alta Main Canal,Alta Main Canal,,,Local/regional public,Alta Irrigation District,,,,,Local/regional public,,Alta Irrigation District,Open conveyance,Canal,Mainline,medium,automatic,Automatic medium rank from mapped length or facility type.,unknown,17.653604382220472,12,medium,UNREVIEWED,FALSE,0,1.4329555725953766,
CVY_3966F9CE,Mule Town Conduit,Mule Town Conduit,Mule Town Conduit,Clear Creek South Main Aqueduct,Clear Creek South Main Aqueduct / Reclamation conveyance system,CVP,Central Valley Project,Trinity River Division,,,Trinity River Division,Federal,,US Bureau of Reclamation,Closed conveyance,Pipeline,Mainline,local_supporting,automatic,Automatic standard/local rank.,unknown,8.004583042519048,1,medium,12,TRUE,1.0725733629553396,0,
CVY_39C6B0FF,North Drainage Canal,North Drainage Canal,North Drainage Canal,,,Unknown/unassigned,Unassigned,,,,,Unknown,,,Drainage,Drain,Drainage,local_supporting,automatic,Automatic standard/local rank.,unknown,7.673184374914822,10,medium,UNREVIEWED,FALSE,0,21.017479100525197,
CVY_39D7F2A8,Watt Lateral,Watt Lateral,Watt Lateral,,,Unknown/unassigned,Unassigned,,,,,Unknown,,,Distribution/local,Lateral,Distribution,local_supporting,automatic,Automatic standard/local rank.,unknown,4.578130305918258,1,medium,UNREVIEWED,FALSE,0,12.76901078468325,
CVY_3A443561,Madera Lateral 24.2,Madera Lateral 24.2,Madera Lateral 24.2,Madera Irrigation District Lateral 24.2,Madera Irrigation District conveyance system,Local/regional public,Madera Irrigation District conveyance system,,,,,Local/regional public,,,Distribution/local,Lateral,Distribution,local_supporting,automatic,Automatic standard/local rank.,unknown,8.41594867676847,1,high,24,FALSE,0,10.486546789228285,
CVY_3A8B2E37,East Branch Lakeside Ditch,East Branch Lakeside Ditch,East Branch Lakeside Ditch,,,Local/regional public,Lakeside Irrigation Water District,,,,,Local/regional public,,Lakeside Irrigation Water District,Distribution/local,Ditch,Distribution,medium,automatic,Automatic medium rank from mapped length or facility type.,unknown,10.325894252282296,2,medium,UNREVIEWED,FALSE,0,5.324217419482551,
CVY_3AE343CD,MADERA CANAL,MADERA CANAL,MADERA CANAL,,,CVP,Central Valley Project,Friant Division,Madera Canal,,Friant Division > Madera Canal,Federal,,US Bureau of Reclamation,Open conveyance,Canal,Unknown,regional_major,reviewed_override,Major Central Valley Project Friant Division facility.,unknown,35.75556116299187,1,medium,UNREVIEWED,FALSE,0,4.607413088663175,
CVY_3AF544D9,Westlands Water District Lateral 4,WWD Lateral 4,Westlands Water District Lateral 4,WWD Lateral 4,Westlands Water District conveyance system,Local/regional public,Westlands Water District conveyance system,,,,,Local/regional public,,Westlands Water District,Distribution/local,Lateral,Distribution,local_supporting,automatic,Automatic standard/local rank.,unknown,5.260528930963281,1,high,A26,FALSE,0,7.124326608150741,
CVY_3AF544DB,Westlands Water District Lateral 6,WWD Lateral 6,Westlands Water District Lateral 6,WWD Lateral 6,Westlands Water District conveyance system,Local/regional public,Westlands Water District conveyance system,,,,,Local/regional public,,Westlands Water District,Distribution/local,Lateral,Distribution,medium,automatic,Automatic medium rank from mapped length or facility type.,unknown,12.5211332193796,1,high,A30,FALSE,0,6.8146259246039405,
CVY_3AF544DC,Westlands Water District Lateral 7,WWD Lateral 7,Westlands Water District Lateral 7,WWD Lateral 7,Westlands Water District conveyance system,Local/regional public,Westlands Water District conveyance system,,,,,Local/regional public,,Westlands Water District,Distribution/local,Lateral,Distribution,local_supporting,automatic,Automatic standard/local rank.,unknown,9.14889424260586,1,high,A21,FALSE,0,6.452767792915423,
