component_id,acec_id,source_globalid,source_globalid_normalized,source_objectid,source_name,source_name_normalized,source_feature_type,source_designation_code,source_status_code,source_agency_code,component_number,component_count_for_acec,component_gis_acres,component_calculated_acres,component_official_acres,component_blm_district,component_blm_field_office,component_local_managing_unit,component_local_managing_unit_url,component_office_evidence,component_office_evidence_url,component_office_method,component_office_confidence,component_governing_plan,component_governing_plan_url,component_governing_plan_page,component_land_status_scope,component_surface_management_scope,component_inholding_status,component_public_access_status,component_management_summary,component_source_modified_date,component_blm_modify_date,component_last_verified,component_notes,component_supplied_brim_row_number,component_supplied_brim_record_id,component_supplied_geometry_type,component_supplied_geometry_part_count,component_supplied_is_multipart,component_supplied_geometry_valid,component_supplied_geometry_validity_reason,component_supplied_shape_area_m2,component_supplied_shape_length_m,component_live_shape_area_m2,component_live_shape_length_m,component_geometry_metric_status,component_supplied_to_live_match_method,component_supplied_to_live_match_confidence,component_supplied_snapshot
blmca-ea029309-dbbc-465c-89d1-57f3eab75021,acec-2b90609859ce74,{EA029309-DBBC-465C-89D1-57F3EAB75021},ea029309-dbbc-465c-89d1-57f3eab75021,187,Los Osos,los osos,designated_acec_polygon_record,designated_acec,current_live_source_record,CA,1,1,4.702207,4.702206599252303,,Central California District,Bakersfield Field Office,Bakersfield Field Office,https://www.blm.gov/office/bakersfield-field-office,CA_ADMIN_unit_code coded domain in official statewide source,https://gis.blm.gov/caarcgis/rest/services/Planning/BLM_CA_ACEC/FeatureServer/0,authoritative_source_attribute,high_for_source_unit; responsibility scope still requires plan review,Bakersfield Resource Management Plan,https://eplanning.blm.gov/Project-Home/?id=77b9ea95-a7f2-f011-8406-001dd802fdea,,not established by ACEC boundary,planning designation on BLM public-land context; do not infer ownership of every acre,unresolved,unresolved,The statewide source identifies special management attention to prevent irreparable damage to those values. Detailed restrictions and exceptions are plan-specific.,2026-07-09,2025-08-01,2026-08-05,Original source fields are retained in source_snapshot/blm_ca_acec_live_records.csv. Supplied BRIM geometry matched exactly by normalized GlobalID; original fields remain preserved in the supplied snapshot.,183,brim-supplied-ea029309-dbbc-465c-89d1-57f3eab75021,Polygon,1,False,True,Valid Geometry,19029.154975635847,585.4580974934472,19029.1549756358,585.458097493447,equivalent_within_qa_tolerance,exact_normalized_globalid,high,source_snapshot/supplied_acec.zip
blmca-c90e4a2d-4b09-4d51-94aa-508de4885b66,acec-c825ac751c4b6c,{C90E4A2D-4B09-4D51-94AA-508DE4885B66},c90e4a2d-4b09-4d51-94aa-508de4885b66,12,Lost Valley,lost valley,designated_acec_polygon_record,designated_acec,current_live_source_record,CA,1,1,39.167322,39.16732169702685,,Central California District,Ukiah Field Office,Ukiah Field Office,https://www.blm.gov/office/ukiah-field-office,CA_ADMIN_unit_code coded domain in official statewide source,https://gis.blm.gov/caarcgis/rest/services/Planning/BLM_CA_ACEC/FeatureServer/0,authoritative_source_attribute,high_for_source_unit; responsibility scope still requires plan review,Ukiah,https://www.blm.gov/programs/planning-and-nepa/plans-in-development/california,,not established by ACEC boundary,planning designation on BLM public-land context; do not infer ownership of every acre,unresolved,unresolved,The statewide source identifies special management attention to prevent irreparable damage to those values. Detailed restrictions and exceptions are plan-specific.,2026-07-09,2025-08-01,2026-08-05,Original source fields are retained in source_snapshot/blm_ca_acec_live_records.csv. Supplied BRIM geometry matched exactly by normalized GlobalID; original fields remain preserved in the supplied snapshot.,11,brim-supplied-c90e4a2d-4b09-4d51-94aa-508de4885b66,Polygon,1,False,True,Valid Geometry,158504.52735781998,1844.383969614402,158504.52735782,1844.3839696144,equivalent_within_qa_tolerance,exact_normalized_globalid,high,source_snapshot/supplied_acec.zip
blmca-6d1c822b-82e0-4ba7-b0b4-7ac498378cff,acec-dd295da0d03980,{6D1C822B-82E0-4BA7-B0B4-7AC498378CFF},6d1c822b-82e0-4ba7-b0b4-7ac498378cff,6,Lower Smoke Creek,lower smoke creek,designated_acec_polygon_record,designated_acec,current_live_source_record,CA,1,1,894.210079,894.2100786282925,,Northern California District,Eagle Lake Field Office,Eagle Lake Field Office,https://www.blm.gov/office/eagle-lake-field-office,CA_ADMIN_unit_code coded domain in official statewide source,https://gis.blm.gov/caarcgis/rest/services/Planning/BLM_CA_ACEC/FeatureServer/0,authoritative_source_attribute,high_for_source_unit; responsibility scope still requires plan review,Eagle Lake,https://eplanning.blm.gov/eplanning-ui/project/69341/510,,not established by ACEC boundary,planning designation on BLM public-land context; do not infer ownership of every acre,unresolved,unresolved,The statewide source identifies special management attention to protect identified relevant and important values. Detailed restrictions and exceptions are plan-specific.,2026-07-09,2025-08-01,2026-08-05,Original source fields are retained in source_snapshot/blm_ca_acec_live_records.csv. Supplied BRIM geometry matched exactly by normalized GlobalID; original fields remain preserved in the supplied snapshot.,5,brim-supplied-6d1c822b-82e0-4ba7-b0b4-7ac498378cff,Polygon,1,False,True,Valid Geometry,3618739.7996717147,11035.007789960555,3618739.79967172,11035.0077899606,equivalent_within_qa_tolerance,exact_normalized_globalid,high,source_snapshot/supplied_acec.zip
blmca-44ef747f-48ca-4b4b-9530-914c2a20f4af,acec-e9e3b76fe04173,{44EF747F-48CA-4B4B-9530-914C2A20F4AF},44ef747f-48ca-4b4b-9530-914c2a20f4af,221,Ma-le'l Dunes,ma le l dunes,designated_acec_polygon_record,designated_acec,current_live_source_record,CA,1,1,180.585659,180.58565925984877,,Northern California District,Arcata Field Office,Arcata Field Office,https://www.blm.gov/office/arcata-field-office,CA_ADMIN_unit_code coded domain in official statewide source,https://gis.blm.gov/caarcgis/rest/services/Planning/BLM_CA_ACEC/FeatureServer/0,authoritative_source_attribute,high_for_source_unit; responsibility scope still requires plan review,Northwest California Integrated Plan,https://www.blm.gov/programs/planning-and-nepa/plans-in-development/california/northwest-california-integrated-rmp,,not established by ACEC boundary,planning designation on BLM public-land context; do not infer ownership of every acre,unresolved,unresolved,The statewide source identifies special management attention to prevent irreparable damage to those values. Detailed restrictions and exceptions are plan-specific.,2024-12-09,2025-08-01,2026-08-05,Original source fields are retained in source_snapshot/blm_ca_acec_live_records.csv. Supplied BRIM geometry matched exactly by normalized GlobalID; original fields remain preserved in the supplied snapshot.,217,brim-supplied-44ef747f-48ca-4b4b-9530-914c2a20f4af,Polygon,1,False,True,Valid Geometry,730804.234969057,5219.841773730148,730804.234969057,5219.84177373015,equivalent_within_qa_tolerance,exact_normalized_globalid,high,source_snapshot/supplied_acec.zip
blmca-e21a309e-c494-49b6-96e5-ba5a83888949,acec-029d324461b4fd,{E21A309E-C494-49B6-96E5-BA5A83888949},e21a309e-c494-49b6-96e5-ba5a83888949,121,Manix,manix,designated_acec_polygon_record,designated_acec,current_live_source_record,CA,1,1,2902.229549,2902.2295492856133,,California Desert District,,California Desert District,https://www.blm.gov/office/california-desert-district-office,CA_ADMIN_unit_code coded domain in official statewide source,https://gis.blm.gov/caarcgis/rest/services/Planning/BLM_CA_ACEC/FeatureServer/0,authoritative_source_attribute,high_for_source_unit; responsibility scope still requires plan review,"CDCA Plan, as amended by DRECP",https://www.blm.gov/programs/planning-and-nepa/plans-in-development/california/desert-renewable-energy-conservation-plan,,not established by ACEC boundary,planning designation on BLM public-land context; do not infer ownership of every acre,unresolved,unresolved,The statewide source identifies special management attention to prevent irreparable damage to those values. Detailed restrictions and exceptions are plan-specific.,2026-07-09,2025-08-01,2026-08-05,Original source fields are retained in source_snapshot/blm_ca_acec_live_records.csv. Supplied BRIM geometry matched exactly by normalized GlobalID; original fields remain preserved in the supplied snapshot.,117,brim-supplied-e21a309e-c494-49b6-96e5-ba5a83888949,Polygon,1,False,True,Valid Geometry,11744906.290805543,23557.76640121947,11744906.2908055,23557.7664012195,equivalent_within_qa_tolerance,exact_normalized_globalid,high,source_snapshot/supplied_acec.zip
blmca-902a2b47-ec57-4e96-bbf1-356228b9bc0f,acec-0db5fa64bf3ed1,{902A2B47-EC57-4E96-BBF1-356228B9BC0F},902a2b47-ec57-4e96-bbf1-356228b9bc0f,122,Manzanar,manzanar,designated_acec_polygon_record,designated_acec,current_live_source_record,CA,1,1,572.507848,572.5078481476917,,Central California District,Bishop Field Office,Bishop Field Office,https://www.blm.gov/office/bishop-field-office,CA_ADMIN_unit_code coded domain in official statewide source,https://gis.blm.gov/caarcgis/rest/services/Planning/BLM_CA_ACEC/FeatureServer/0,authoritative_source_attribute,high_for_source_unit; responsibility scope still requires plan review,"Bishop RMP, as amended by DRECP",https://www.blm.gov/programs/planning-and-nepa/plans-in-development/california/desert-renewable-energy-conservation-plan,,not established by ACEC boundary,planning designation on BLM public-land context; do not infer ownership of every acre,unresolved,unresolved,The statewide source identifies special management attention to prevent irreparable damage to those values. Detailed restrictions and exceptions are plan-specific.,,2025-08-01,2026-08-05,Original source fields are retained in source_snapshot/blm_ca_acec_live_records.csv. Supplied BRIM geometry matched exactly by normalized GlobalID; original fields remain preserved in the supplied snapshot.,118,brim-supplied-902a2b47-ec57-4e96-bbf1-356228b9bc0f,Polygon,1,False,True,Valid Geometry,2316857.06215089,6342.462403186874,2316857.06215089,6342.46240318687,equivalent_within_qa_tolerance,exact_normalized_globalid,high,source_snapshot/supplied_acec.zip
blmca-0f2d7bb9-74a0-4f4b-92f8-4230c2e04c47,acec-f36059a52d6337,{0F2D7BB9-74A0-4F4B-92F8-4230C2E04C47},0f2d7bb9-74a0-4f4b-92f8-4230c2e04c47,123,Marble Mountain Fossil Bed,marble mountain fossil bed,designated_acec_polygon_record,designated_acec,current_live_source_record,CA,1,1,231.571785,231.5717850833219,,California Desert District,,California Desert District,https://www.blm.gov/office/california-desert-district-office,CA_ADMIN_unit_code coded domain in official statewide source,https://gis.blm.gov/caarcgis/rest/services/Planning/BLM_CA_ACEC/FeatureServer/0,authoritative_source_attribute,high_for_source_unit; responsibility scope still requires plan review,"CDCA Plan, as amended by DRECP",https://www.blm.gov/programs/planning-and-nepa/plans-in-development/california/desert-renewable-energy-conservation-plan,,not established by ACEC boundary,planning designation on BLM public-land context; do not infer ownership of every acre,unresolved,unresolved,The statewide source identifies special management attention to protect identified relevant and important values. Detailed restrictions and exceptions are plan-specific.,2026-07-09,2025-08-01,2026-08-05,Original source fields are retained in source_snapshot/blm_ca_acec_live_records.csv. Supplied BRIM geometry matched exactly by normalized GlobalID; original fields remain preserved in the supplied snapshot.,119,brim-supplied-0f2d7bb9-74a0-4f4b-92f8-4230c2e04c47,Polygon,1,False,True,Valid Geometry,937137.7657110739,4480.403816236935,937137.765711074,4480.40381623694,equivalent_within_qa_tolerance,exact_normalized_globalid,high,source_snapshot/supplied_acec.zip
blmca-b201fdac-dbf3-476a-9c99-c9daedadb7c4,acec-59613849770fce,{B201FDAC-DBF3-476A-9C99-C9DAEDADB7C4},b201fdac-dbf3-476a-9c99-c9daedadb7c4,41,Massacre Rim,massacre rim,designated_acec_polygon_record,designated_acec,current_live_source_record,CA,1,1,48422.954003,47990.80622691302,,Northern California District,Applegate Field Office,Applegate Field Office,https://www.blm.gov/office/applegate-field-office,CA_ADMIN_unit_code coded domain in official statewide source,https://gis.blm.gov/caarcgis/rest/services/Planning/BLM_CA_ACEC/FeatureServer/0,authoritative_source_attribute,high_for_source_unit; responsibility scope still requires plan review,Surprise,https://eplanning.blm.gov/eplanning-ui/project/65663/510,,not established by ACEC boundary,planning designation on BLM public-land context; do not infer ownership of every acre,unresolved,unresolved,The statewide source identifies special management attention to prevent irreparable damage to those values. Detailed restrictions and exceptions are plan-specific.,2026-07-09,2025-08-07,2026-08-05,Original source fields are retained in source_snapshot/blm_ca_acec_live_records.csv. Supplied BRIM geometry matched exactly by normalized GlobalID; original fields remain preserved in the supplied snapshot.,39,brim-supplied-b201fdac-dbf3-476a-9c99-c9daedadb7c4,Polygon,1,False,True,Valid Geometry,194211902.39553687,107765.11719247009,194211902.395537,107765.11719247,equivalent_within_qa_tolerance,exact_normalized_globalid,high,source_snapshot/supplied_acec.zip
blmca-820b1404-7fe7-41ac-bc0e-6f92bf2bce30,acec-e7b7796f0ade7a,{820B1404-7FE7-41AC-BC0E-6F92BF2BCE30},820b1404-7fe7-41ac-bc0e-6f92bf2bce30,9,Mattole Beach,mattole beach,designated_acec_polygon_record,designated_acec,current_live_source_record,CA,1,1,797.806422,797.8064215165437,,Northern California District,Arcata Field Office,Arcata Field Office,https://www.blm.gov/office/arcata-field-office,CA_ADMIN_unit_code coded domain in official statewide source,https://gis.blm.gov/caarcgis/rest/services/Planning/BLM_CA_ACEC/FeatureServer/0,authoritative_source_attribute,high_for_source_unit; responsibility scope still requires plan review,King Range NCA,https://eplanning.blm.gov/Project-Home/?id=924ca39a-a7f2-f011-8407-001dd803d067,,not established by ACEC boundary,planning designation on BLM public-land context; do not infer ownership of every acre,unresolved,unresolved,The statewide source identifies special management attention to prevent irreparable damage to those values. Detailed restrictions and exceptions are plan-specific.,,2025-08-01,2026-08-05,Original source fields are retained in source_snapshot/blm_ca_acec_live_records.csv. Supplied BRIM geometry matched exactly by normalized GlobalID; original fields remain preserved in the supplied snapshot.,8,brim-supplied-820b1404-7fe7-41ac-bc0e-6f92bf2bce30,Polygon,1,False,True,Valid Geometry,3228608.0407461864,29985.96120355842,3228608.04074619,29985.9612035584,equivalent_within_qa_tolerance,exact_normalized_globalid,high,source_snapshot/supplied_acec.zip
blmca-811bdfe8-ba07-4b03-b4b9-d22f3409278d,acec-0f04a118816070,{811BDFE8-BA07-4B03-B4B9-D22F3409278D},811bdfe8-ba07-4b03-b4b9-d22f3409278d,124,McCoy Valley,mccoy valley,designated_acec_polygon_record,designated_acec,current_live_source_record,CA,1,1,30553.742151,30553.74215130418,,California Desert District,,California Desert District,https://www.blm.gov/office/california-desert-district-office,CA_ADMIN_unit_code coded domain in official statewide source,https://gis.blm.gov/caarcgis/rest/services/Planning/BLM_CA_ACEC/FeatureServer/0,authoritative_source_attribute,high_for_source_unit; responsibility scope still requires plan review,"CDCA Plan, as amended by DRECP",https://www.blm.gov/programs/planning-and-nepa/plans-in-development/california,,not established by ACEC boundary,planning designation on BLM public-land context; do not infer ownership of every acre,unresolved,unresolved,The statewide source identifies special management attention to prevent irreparable damage to those values. Detailed restrictions and exceptions are plan-specific.,2026-07-09,2025-08-01,2026-08-05,Original source fields are retained in source_snapshot/blm_ca_acec_live_records.csv. Supplied BRIM geometry matched exactly by normalized GlobalID; original fields remain preserved in the supplied snapshot.,120,brim-supplied-811bdfe8-ba07-4b03-b4b9-d22f3409278d,MultiPolygon,2,True,True,Valid Geometry,123646607.65335892,104439.21161230185,123646607.653359,104439.211612302,equivalent_within_qa_tolerance,exact_normalized_globalid,high,source_snapshot/supplied_acec.zip
